Logistic_Recall,Logistic_Precision,Tree_Recall,Tree_Precision
0.9995722840034217,0.257010887495876,,
0.9995722840034217,0.25703915530136384,,
0.9995722840034217,0.25706742932570675,,
0.9995722840034217,0.2570957095709571,,
0.9995722840034217,0.25712399603916825,,
0.9995722840034217,0.2571522887323944,,
0.9995722840034217,0.25718058765269064,,
0.9995722840034217,0.2572088928021131,,
0.9995722840034217,0.2572372041827188,,
0.9995722840034217,0.25726552179656537,,
0.9995722840034217,0.2572938456457118,,
0.9995722840034217,0.25732217573221755,,
0.9995722840034217,0.25735051205814335,,
0.9995722840034217,0.25737885462555066,,
0.9995722840034217,0.2574072034365018,,
0.9995722840034217,0.25743555849306016,,
0.9995722840034217,0.25746391979728983,,
0.9995722840034217,0.25749228735125607,,
0.9995722840034217,0.25752066115702477,,
0.9995722840034217,0.257549041216663,,
0.9995722840034217,0.2575774275322385,,
0.9995722840034217,0.2576058201058201,,
0.9995722840034217,0.25763421893947747,,
0.9995722840034217,0.2576626240352812,,
0.9995722840034217,0.2576910353953027,,
0.9995722840034217,0.2577194530216145,,
0.9995722840034217,0.25774787691628986,,
0.9995722840034217,0.25777630708140303,,
